,timestamp,humidity,pm_2_5,temperature,month,dayofweek,weekofyear,day,hour,pm_2_5_lag_12day,PM2.5_MA3_prev_12day,PM2.5_MAX24_prev_12day,PM2.5_MIN24_prev_12day
2736,2023-08-13 02:00:00,80.73299989381034,10.7,27.92012402125828,8,6,225,13,2,4.88135593220339,16.171223806878192,61.18333333333333,1.0
2737,2023-08-13 03:00:00,80.73299989381034,17.15,27.92012402125828,8,6,225,13,3,7.933333333333334,16.17211666402105,61.18333333333333,1.0
2738,2023-08-13 04:00:00,80.73299989381034,10.53333333333333,27.92012402125828,8,6,225,13,4,11.36666666666667,16.184016204539013,61.18333333333333,1.0
2739,2023-08-13 05:00:00,80.73299989381034,10.51666666666667,27.92012402125828,8,6,225,13,5,15.2,16.202319775967585,61.18333333333333,1.0
2740,2023-08-13 06:00:00,80.73299989381034,7.766666666666667,27.92012402125828,8,6,225,13,6,9.133333333333333,16.201724537872344,61.18333333333333,1.0
2741,2023-08-13 07:00:00,80.73299989381034,10.96666666666667,27.92012402125828,8,6,225,13,7,7.483333333333333,16.187339617237427,61.18333333333333,1.0
2742,2023-08-13 08:00:00,80.73299989381034,9.766666666666667,27.92012402125828,8,6,225,13,8,10.75,16.184363426761234,61.18333333333333,1.0
2743,2023-08-13 09:00:00,80.73299989381034,19.96666666666667,27.92012402125828,8,6,225,13,9,13.76666666666667,16.213778109300918,61.18333333333333,1.0
2744,2023-08-13 10:00:00,80.73299989381034,7.775862068965517,27.92012402125828,8,6,225,13,10,11.28333333333333,16.230612081590397,61.18333333333333,1.0
2745,2023-08-13 18:00:00,80.73299989381034,1.459459459459459,27.92012402125828,8,6,225,13,18,5.883333333333334,16.22733827206659,61.18333333333333,1.0
2746,2023-08-13 19:00:00,80.73299989381034,1.508771929824561,27.92012402125828,8,6,225,13,19,6.016666666666667,16.226346208574526,61.18333333333333,1.0
2747,2023-08-13 20:00:00,80.73299989381034,2.916666666666667,27.92012402125828,8,6,225,13,20,10.96666666666667,16.23145533555865,61.18333333333333,1.0
2748,2023-08-13 21:00:00,80.73299989381034,2.566666666666667,27.92012402125828,8,6,225,13,21,19.75438596491228,16.23965291283518,61.18333333333333,1.0
2749,2023-08-13 22:00:00,80.73299989381034,6.483333333333333,27.92012402125828,8,6,225,13,22,17.05,16.230277912835174,61.18333333333333,1.0
2750,2023-08-13 23:00:00,80.73299989381034,9.883333333333333,27.92012402125828,8,6,225,13,23,11.48333333333333,16.18627989696216,61.18333333333333,1.0
2751,2023-08-14 00:00:00,80.73299989381034,12.68333333333333,27.92012402125828,8,0,226,14,0,11.58333333333333,16.150416801724063,61.18333333333333,1.0
2752,2023-08-14 01:00:00,80.73299989381034,12.26666666666667,27.92012402125828,8,0,226,14,1,19.93333333333333,16.14441481759708,61.18333333333333,1.0
2753,2023-08-14 02:00:00,80.73299989381034,13.13333333333333,27.92012402125828,8,0,226,14,2,18.8,16.146139999195142,61.18333333333333,1.0
2754,2023-08-14 03:00:00,80.73299989381034,7.116666666666666,27.92012402125828,8,0,226,14,3,17.08333333333333,16.149959443639585,61.18333333333333,1.0
2755,2023-08-14 04:00:00,80.73299989381034,7.733333333333333,27.92012402125828,8,0,226,14,4,19.48333333333333,16.138699523004668,61.18333333333333,1.0
2756,2023-08-14 05:00:00,80.73299989381034,4.766666666666667,27.92012402125828,8,0,226,14,5,25.86666666666667,16.173471348401492,61.18333333333333,1.0
2757,2023-08-14 06:00:00,80.73299989381034,6.45,27.92012402125828,8,0,226,14,6,23.03333333333333,16.220247142052287,61.18333333333333,1.0
2758,2023-08-14 07:00:00,80.73299989381034,12.78333333333333,27.92012402125828,8,0,226,14,7,26.9,16.281358253163397,61.18333333333333,1.0
2759,2023-08-14 08:00:00,80.73299989381034,27.88333333333333,27.92012402125828,8,0,226,14,8,28.61666666666667,16.349463411893556,61.18333333333333,1.0
2760,2023-08-14 09:00:00,80.73299989381034,12.71666666666667,27.92012402125828,8,0,226,14,9,22.36666666666667,16.402836427766573,61.18333333333333,1.0
2761,2023-08-14 10:00:00,80.73299989381034,2.233333333333333,27.92012402125828,8,0,226,14,10,30.21666666666667,16.48111023729038,61.18333333333333,1.0
2762,2023-08-14 11:00:00,80.73299989381034,2.508771929824561,27.92012402125828,8,0,226,14,11,35.36666666666667,16.575356269036416,61.18333333333333,1.0
2763,2023-08-14 12:00:00,80.73299989381034,1.275862068965517,27.92012402125828,8,0,226,14,12,37.26666666666667,16.673967380147523,61.18333333333333,1.0
2764,2023-08-14 13:00:00,80.73299989381034,1.568965517241379,27.92012402125828,8,0,226,14,13,42.4,16.78775706268721,61.18333333333333,1.0
